product,plant,availability_check_type,profit_center,mrp_type,_source_file,_source_row
B8907367039570,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,168
B8907367039570,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,169
B8907367039570,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,170
B8907367039570,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,171
B8907367039570,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,172
B8907367039570,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,173
B8907367039570,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,174
B8907367039570,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,175
B8907367039570,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,176
B8907367041603,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,177
B8907367041603,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,178
B8907367041603,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,179
B8907367041603,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,180
B8907367041603,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,181
B8907367041603,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,182
B8907367041603,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,183
B8907367041603,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,184
B8907367041603,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,185
B8907367041603,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,186
B8907367041603,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,187
B8907367041603,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,188
B8907367041603,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,189
B8907367041603,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,190
B8907367041603,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,191
B8907367041603,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,192
B8907367041603,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,193
B8907367041603,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,194
B8907367041603,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,195
B8907367041603,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,196
B8907367041603,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,197
B8907367041603,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,198
B8907367041603,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,199
B8907367041603,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,200
B8907367041603,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,201
B8907367041603,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,202
B8907367041603,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,203
B8907367041603,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,204
B8907367041603,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,205
B8907367041603,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,206
B8907367041603,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,207
B8907367041603,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,208
B8907367041603,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,209
B8907367041603,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,210
B8907367041603,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,211
B8907367041603,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,212
B8907367041603,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,213
B8907367041603,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,214
B8907367041603,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,215
B8907367041603,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,216
B8907367041603,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,217
B8907367041603,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,218
B8907367041603,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,219
B8907367041603,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,220
S8907367002499,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,221
S8907367002499,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,222
S8907367002499,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,223
S8907367002499,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,224
S8907367002499,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,225
S8907367002499,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,226
S8907367002499,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,227
S8907367002499,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,228
S8907367002499,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,229
S8907367002499,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,230
S8907367002499,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,231
S8907367002499,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,232
S8907367002499,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,233
S8907367002499,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,234
S8907367002499,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,235
S8907367002499,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,236
S8907367002499,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,237
S8907367002499,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,238
S8907367002499,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,239
S8907367002499,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,240
S8907367002499,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,241
S8907367002499,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,242
S8907367002499,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,243
S8907367002499,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,244
S8907367002499,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,245
S8907367002499,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,246
S8907367002499,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,247
S8907367002499,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,248
S8907367002499,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,249
S8907367002499,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,250
S8907367002499,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,251
S8907367002499,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,252
S8907367002499,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,253
S8907367002499,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,254
S8907367002499,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,255
S8907367002499,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,256
S8907367002499,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,257
S8907367002499,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,258
S8907367002499,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,259
S8907367002499,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,260
S8907367002499,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,261
S8907367002499,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,262
S8907367002499,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,263
S8907367002499,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,264
S8907367003342,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,265
S8907367003342,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,266
S8907367003342,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,267
S8907367003342,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,268
S8907367003342,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,269
S8907367003342,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,270
S8907367003342,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,271
S8907367003342,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,272
S8907367003342,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,273
S8907367003342,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,274
S8907367003342,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,275
S8907367003342,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,276
S8907367003342,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,277
S8907367003342,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,278
S8907367003342,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,279
S8907367003342,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,280
S8907367003342,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,281
S8907367003342,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,282
S8907367003342,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,283
S8907367003342,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,284
S8907367003342,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,285
S8907367003342,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,286
S8907367003342,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,287
S8907367003342,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,288
S8907367003342,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,289
S8907367003342,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,290
S8907367003342,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,291
S8907367003342,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,292
S8907367003342,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,293
S8907367003342,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,294
S8907367003342,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,295
S8907367003342,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,296
S8907367003342,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,297
S8907367003342,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,298
S8907367003342,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,299
S8907367003342,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,300
S8907367003342,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,301
S8907367003342,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,302
S8907367003342,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,303
S8907367003342,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,304
S8907367003342,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,305
S8907367003342,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,306
S8907367003342,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,307
S8907367003342,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,308
S8907367015277,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,309
S8907367015277,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,310
S8907367015277,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,311
S8907367015277,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,312
S8907367015277,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,313
S8907367015277,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,314
S8907367015277,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,315
S8907367015277,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,316
S8907367015277,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,317
S8907367015277,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,318
S8907367015277,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,319
S8907367015277,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,320
S8907367015277,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,321
S8907367015277,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,322
S8907367015277,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,323
S8907367015277,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,324
S8907367015277,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,325
S8907367015277,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,326
S8907367015277,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,327
S8907367015277,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,328
S8907367015277,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,329
S8907367015277,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,330
S8907367015277,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,331
S8907367015277,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,332
S8907367015277,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,333
S8907367015277,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,334
S8907367015277,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,335
S8907367015277,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,336
S8907367015277,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,337
S8907367015277,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,338
S8907367015277,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,339
S8907367015277,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,340
S8907367015277,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,341
S8907367015277,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,342
S8907367015277,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,343
S8907367015277,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,344
S8907367015277,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,345
S8907367015277,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,346
S8907367015277,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,347
S8907367015277,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,348
S8907367015277,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,349
S8907367015277,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,350
S8907367015277,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,351
S8907367015277,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,352
S8907367020042,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,353
S8907367020042,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,354
S8907367020042,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,355
S8907367020042,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,356
S8907367020042,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,357
S8907367020042,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,358
S8907367020042,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,359
S8907367020042,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,360
S8907367020042,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,361
S8907367020042,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,362
S8907367020042,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,363
S8907367020042,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,364
S8907367020042,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,365
S8907367020042,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,366
S8907367020042,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,367
S8907367020042,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,368
S8907367020042,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,369
S8907367020042,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,370
S8907367020042,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,371
S8907367020042,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,372
S8907367020042,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,373
S8907367020042,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,374
S8907367020042,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,375
S8907367020042,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,376
S8907367020042,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,377
S8907367020042,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,378
S8907367020042,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,379
S8907367020042,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,380
S8907367020042,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,381
S8907367020042,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,382
S8907367020042,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,383
S8907367020042,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,384
S8907367020042,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,385
S8907367020042,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,386
S8907367020042,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,387
S8907367020042,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,388
S8907367020042,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,389
S8907367020042,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,390
S8907367020042,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,391
S8907367020042,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,392
S8907367020042,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,393
S8907367020042,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,394
S8907367020042,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,395
S8907367020042,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,396
S8907367020783,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,397
S8907367020783,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,398
S8907367020783,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,399
S8907367020783,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,400
S8907367020783,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,401
S8907367020783,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,402
S8907367020783,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,403
S8907367020783,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,404
S8907367020783,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,405
S8907367020783,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,406
S8907367020783,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,407
S8907367020783,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,408
S8907367020783,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,409
S8907367020783,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,410
S8907367020783,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,411
S8907367020783,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,412
S8907367020783,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,413
S8907367020783,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,414
S8907367020783,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,415
S8907367020783,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,416
S8907367020783,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,417
S8907367020783,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,418
S8907367020783,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,419
S8907367020783,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,420
S8907367020783,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,421
S8907367020783,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,422
S8907367020783,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,423
S8907367020783,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,424
S8907367020783,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,425
S8907367020783,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,426
S8907367020783,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,427
S8907367020783,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,428
S8907367020783,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,429
S8907367020783,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,430
S8907367020783,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,431
S8907367020783,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,432
S8907367020783,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,433
S8907367020783,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,434
S8907367020783,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,435
S8907367020783,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,436
S8907367020783,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,437
S8907367020783,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,438
S8907367020783,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,439
S8907367020783,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,440
S8907367020790,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,441
S8907367020790,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,442
S8907367020790,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,443
S8907367020790,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,444
S8907367020790,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,445
S8907367020790,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,446
S8907367020790,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,447
S8907367020790,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,448
S8907367020790,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,449
S8907367020790,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,450
S8907367020790,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,451
S8907367020790,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,452
S8907367020790,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,453
S8907367020790,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,454
S8907367020790,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,455
S8907367020790,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,456
S8907367020790,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,457
S8907367020790,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,458
S8907367020790,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,459
S8907367020790,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,460
S8907367020790,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,461
S8907367020790,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,462
S8907367020790,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,463
S8907367020790,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,464
S8907367020790,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,465
S8907367020790,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,466
S8907367020790,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,467
S8907367020790,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,468
S8907367020790,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,469
S8907367020790,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,470
S8907367020790,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,471
S8907367020790,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,472
S8907367020790,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,473
S8907367020790,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,474
S8907367020790,PB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,475
S8907367020790,RJ07,NC,ABC001,ND,part-20251119-133440-467.jsonl,476
S8907367020790,TL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,477
S8907367020790,TL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,478
S8907367020790,TM05,NC,ABC001,ND,part-20251119-133440-467.jsonl,479
S8907367020790,TM07,NC,ABC001,ND,part-20251119-133440-467.jsonl,480
S8907367020790,UP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,481
S8907367020790,UP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,482
S8907367020790,WB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,483
S8907367020790,WB07,NC,ABC001,ND,part-20251119-133440-467.jsonl,484
S8907367023128,1001,NC,ABC001,ND,part-20251119-133440-467.jsonl,485
S8907367023128,1002,NC,ABC001,ND,part-20251119-133440-467.jsonl,486
S8907367023128,1003,NC,ABC001,ND,part-20251119-133440-467.jsonl,487
S8907367023128,1005,NC,ABC001,ND,part-20251119-133440-467.jsonl,488
S8907367023128,1006,NC,ABC001,ND,part-20251119-133440-467.jsonl,489
S8907367023128,1007,NC,ABC001,ND,part-20251119-133440-467.jsonl,490
S8907367023128,1010,NC,ABC001,ND,part-20251119-133440-467.jsonl,491
S8907367023128,1011,NC,ABC001,ND,part-20251119-133440-467.jsonl,492
S8907367023128,1012,NC,ABC001,ND,part-20251119-133440-467.jsonl,493
S8907367023128,1301,NC,ABC001,ND,part-20251119-133440-467.jsonl,494
S8907367023128,1302,NC,ABC001,ND,part-20251119-133440-467.jsonl,495
S8907367023128,1303,NC,ABC001,ND,part-20251119-133440-467.jsonl,496
S8907367023128,1920,NC,ABC001,ND,part-20251119-133440-467.jsonl,497
S8907367023128,1921,NC,ABC001,ND,part-20251119-133440-467.jsonl,498
S8907367023128,1922,NC,ABC001,ND,part-20251119-133440-467.jsonl,499
S8907367023128,AP05,NC,ABC001,ND,part-20251119-133440-467.jsonl,500
S8907367023128,AS05,NC,ABC001,ND,part-20251119-133440-467.jsonl,501
S8907367023128,BH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,502
S8907367023128,CH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,503
S8907367023128,DL05,NC,ABC001,ND,part-20251119-133440-467.jsonl,504
S8907367023128,DL07,NC,ABC001,ND,part-20251119-133440-467.jsonl,505
S8907367023128,GJ05,NC,ABC001,ND,part-20251119-133440-467.jsonl,506
S8907367023128,HR00,NC,ABC001,ND,part-20251119-133440-467.jsonl,507
S8907367023128,HR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,508
S8907367023128,HR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,509
S8907367023128,JH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,510
S8907367023128,KA05,NC,ABC001,ND,part-20251119-133440-467.jsonl,511
S8907367023128,KA07,NC,ABC001,ND,part-20251119-133440-467.jsonl,512
S8907367023128,KR05,NC,ABC001,ND,part-20251119-133440-467.jsonl,513
S8907367023128,KR07,NC,ABC001,ND,part-20251119-133440-467.jsonl,514
S8907367023128,MH05,NC,ABC001,ND,part-20251119-133440-467.jsonl,515
S8907367023128,MH07,NC,ABC001,ND,part-20251119-133440-467.jsonl,516
S8907367023128,MP07,NC,ABC001,ND,part-20251119-133440-467.jsonl,517
S8907367023128,PB05,NC,ABC001,ND,part-20251119-133440-467.jsonl,518
